registro,sujeto,run,tarea,label,mu_C3,mu_C4,mu_Cz,beta_C3,beta_C4,beta_Cz,coh_mu_C3C4,coh_beta_C3C4,coh_mu_C3Cz,coh_beta_C3Cz,coh_mu_C4Cz,coh_beta_C4Cz,ent_C3,ent_C4,ent_Cz,hjorth_act_C3,hjorth_mob_C3,hjorth_comp_C3,hjorth_act_C4,hjorth_mob_C4,hjorth_comp_C4,hjorth_act_Cz,hjorth_mob_Cz,hjorth_comp_Cz
S051_R08_REST_e006,S051,8,REST,0,5.96834718139417e-14,9.476731498728457e-14,9.913881919869438e-14,6.078836860736666e-14,6.265965355673453e-14,7.600708743169989e-14,0.26416015617887434,0.2839684738223756,0.42126932939593087,0.4972811373731885,0.4539379078695349,0.4194231373984981,0.5393283076541644,0.5192503328760532,0.49420070654059745,1.1313170756924299e-11,0.389225949107443,2.3692645208099194,1.4506651249946199e-11,0.30447978981958446,2.6449198282570183,1.6979203455957112e-11,0.33559672290311,2.7075453015943545
S051_R08_REST_e007,S051,8,REST,0,1.3041561439862205e-13,1.198075212550042e-13,1.3089937438244593e-13,6.597025813094745e-14,5.989100008368069e-14,6.164300282413046e-14,0.29234830784799637,0.2828953508417311,0.6064965541580838,0.42313225958742023,0.5135319656351425,0.527114015124876,0.555527986471267,0.4564634132864873,0.48606584747016,1.4910561121047624e-11,0.35588689907002946,2.491825213293868,3.078276750849601e-11,0.22964682550649085,3.5512770169393577,2.3617015572980935e-11,0.29258789303202754,3.002077031798928
S051_R08_REST_e008,S051,8,REST,0,1.410502797160787e-13,1.7874356192450324e-13,2.3909717163665066e-13,9.280885910943168e-14,8.827443460394486e-14,9.591010889792692e-14,0.3061132312160227,0.33433140394821587,0.5341296078376527,0.42803734432965956,0.642406874826754,0.46324458146036845,0.5937590191058135,0.5461080427665436,0.6122776552031541,1.1905673688210099e-11,0.4200492979544177,2.1714306602597055,1.6080933982821634e-11,0.3454963458060595,2.4060708699274604,1.258086205392174e-11,0.4019376500611039,2.1035044724754766
S051_R08_REST_e009,S051,8,REST,0,1.0861964683123711e-13,8.961333534938927e-14,1.0005278696558121e-13,6.974751928299025e-14,6.208987236577726e-14,6.919511094360906e-14,0.31153836338866747,0.3202409586269757,0.4122070336832282,0.2981915303503437,0.30863479163401963,0.5237362350866833,0.5152064524112931,0.4982427290077011,0.558883983685332,1.2079606175356545e-11,0.36990220888536096,2.390647439407959,1.3520717468827107e-11,0.3268419998452153,2.5711082579717774,1.083842969435452e-11,0.3728486398961934,2.217640148626479
S051_R08_REST_e010,S051,8,REST,0,1.0039075319683409e-13,7.243890879220785e-14,1.5571574792676657e-13,6.522552652412634e-14,5.648142247500542e-14,6.916776109616634e-14,0.14833684758254193,0.323114778572597,0.24789699401340473,0.3558521160767634,0.5902817872192843,0.39430647413127373,0.6316872008147926,0.47632915175159896,0.6300221836711157,6.2459001836930175e-12,0.49567499767901513,1.7944118804129878,1.568148189422955e-11,0.3074019670598243,2.7643600009223697,8.863999986563951e-12,0.4639280847897955,1.973451823252715
S051_R08_REST_e011,S051,8,REST,0,1.065173035508471e-13,1.1157723771506005e-13,1.363147252358308e-13,7.170502562455457e-14,7.18612247974934e-14,7.968521320549124e-14,0.2562271655929034,0.31306890385877323,0.24780977690997105,0.3969687596202713,0.40874621695980007,0.3997198290134921,0.5584222578452551,0.48081814346861934,0.5256263027115928,1.2432169407564867e-11,0.3634245688967661,2.415387922767624,2.7061443239645663e-11,0.24170842825587247,3.2534082707160223,1.9723900826408297e-11,0.2945678175117939,2.7558006374808177
S051_R08_REST_e012,S051,8,REST,0,7.201365678443113e-14,6.505278602446779e-14,1.1336956827518643e-13,6.957388149726029e-14,5.881778349799294e-14,7.844196002329012e-14,0.13648655772066298,0.24780574970186348,0.4526753994678686,0.35179729096114937,0.5016812049354198,0.4505586441435524,0.5437984835979279,0.4909004387361799,0.5501748282519571,2.0537334235915206e-11,0.29043451542995974,2.870662376364481,1.604119501974863e-11,0.29169725156020226,2.76206571907782,1.4370607956316605e-11,0.3376225148820162,2.446621685396244
S051_R08_REST_e013,S051,8,REST,0,2.3650331157461067e-13,1.7575621365926037e-13,1.752663523774466e-13,7.708960866174658e-14,5.599644924005744e-14,8.846519192668186e-14,0.45551625128070583,0.2713022278414422,0.33559429304532795,0.40696261471674827,0.5054416657679432,0.48734908411593547,0.4514253810203671,0.5237060014826379,0.5498434986237122,5.7831568375727286e-11,0.22252892966435944,4.129272306278209,3.726324052329747e-11,0.22123151782848005,3.21261839822939,2.110113685879039e-11,0.3074265486642017,2.7485188359486443
S051_R08_REST_e014,S051,8,REST,0,7.081505580674551e-14,7.341379371258524e-14,8.353316437774357e-14,6.384200698992478e-14,4.904333250596183e-14,6.176401790042988e-14,0.40073425376769434,0.3222732851608842,0.19654941508655077,0.4169392248306752,0.5298532950725493,0.49340554864618397,0.5455055104944336,0.513375041129047,0.5476947794281231,1.3896575979028383e-11,0.34163884869675326,2.5277281959268674,1.5984619090269716e-11,0.27242013168712953,2.8437340289167126,1.4158498321236423e-11,0.3397239358195202,2.4911287571062863
S051_R08_MI_L_e000,S051,8,MI_L,1,9.139980400239162e-14,7.351532188892408e-14,8.830493882588102e-14,6.542716012453142e-14,3.2974779616983855e-14,5.763270313993562e-14,0.3593645078697516,0.27180712457949424,0.35061840638477004,0.3872298850260961,0.4042683450750594,0.37681212846469114,0.764955588337209,0.6088791026987338,0.7051230066215405,5.1653433662714006e-12,0.5628585082750321,1.662031932620599,5.310053670958741e-12,0.4313529465100286,1.8852573885711048,5.3108048961566636e-12,0.5101174476283122,1.7049081595632016
S051_R08_MI_L_e001,S051,8,MI_L,1,1.640553146034088e-13,1.1596501519400703e-13,1.4846770359394174e-13,5.3517305372641604e-14,4.5872731363894434e-14,5.309553969035133e-14,0.2862316765187472,0.29169632431579057,0.2608862315314188,0.47998496116651596,0.4229164753504301,0.4131388675319335,0.5819084993916108,0.5459530265991057,0.6072507301343102,7.401287848824145e-12,0.4245263890466081,2.026973608588495,1.192777584950443e-11,0.3093817476441741,2.4793958038375212,9.45382577332469e-12,0.3932168803275364,2.1803765802725064
S051_R08_MI_L_e002,S051,8,MI_L,1,7.941796209225311e-14,9.316332366829958e-14,1.030193919689461e-13,3.6855582132360776e-14,3.7871436763097794e-14,4.4310561931555735e-14,0.2689559776602895,0.2833366845555191,0.37092014421715747,0.35233757725108067,0.4958784464281031,0.4260928915807923,0.6746690615474817,0.6820043881794852,0.5790812328693783,4.692583783652924e-12,0.4920653997969862,1.7164345251371238,4.393574676192074e-12,0.4644778856809222,1.6557139322042886,6.764303476491985e-12,0.406843170893643,1.9040819326266274
S051_R08_MI_L_e003,S051,8,MI_L,1,1.1010556794063552e-13,9.940015563462113e-14,1.1365913237750773e-13,3.9914339267811126e-14,5.2954749735257644e-14,4.84480504598671e-14,0.3376723723582804,0.32218474340493725,0.09735047990959185,0.45846434249810347,0.3744574203969473,0.3378009525197889,0.6762451703987425,0.6296903916743797,0.6175880484052653,5.753276354201265e-12,0.410529488947564,1.9395396408793482,5.624029769184019e-12,0.4177978678679364,1.8176205583922378,7.557303081805527e-12,0.38984305297414684,2.0309535412935853
S051_R08_MI_L_e004,S051,8,MI_L,1,1.345880250318252e-13,8.62221784508128e-14,1.4267377613638339e-13,7.261999644808478e-14,3.0534941276016893e-14,4.958617044498816e-14,0.26519241489057566,0.3288687586521161,0.5948869431849987,0.3792510463543798,0.5622896949413064,0.29152284467114054,0.7623847811598039,0.528879700015548,0.5849779207743753,6.958879567403802e-12,0.6405180243842388,1.6133005567928016,9.10251068321464e-12,0.32546157562076056,2.3519137840088993,8.475241207013324e-12,0.4134322053806179,2.0639590728747352
S051_R08_MI_L_e005,S051,8,MI_L,1,6.084246358844852e-14,1.7356964825545727e-13,1.414277159768649e-13,5.999294447140289e-14,4.179759994470767e-14,5.5226642735059374e-14,0.29294660085197216,0.28127297118846856,0.28101542982991784,0.3919598160383385,0.6100935917244421,0.36501087410144795,0.4752108193591154,0.41573537929970933,0.429264728180645,2.006912119976301e-11,0.30186852929224817,2.8973584962897116,2.904632304456277e-11,0.216241774837606,3.667478282915804,3.014745042886892e-11,0.23664857537154188,3.574185190809031
S051_R08_MI_L_e006,S051,8,MI_L,1,9.975609243967519e-14,9.943859126856299e-14,1.1822628213972362e-13,4.682799694078668e-14,5.785000106676362e-14,4.816943215050558e-14,0.38317064869113754,0.23818127935560277,0.3899415406214983,0.3833554007662244,0.4908797048309631,0.4126802755336372,0.7457086248762015,0.7117102727973323,0.7274159265455045,4.330145333713401e-12,0.5723381646821639,1.6285906244866268,4.418956866976451e-12,0.5438968117333708,1.6266797942981148,4.92517590267052e-12,0.49873026889421207,1.7104426264401118
S051_R08_MI_L_e007,S051,8,MI_L,1,4.313692486602388e-14,1.1342436189868221e-13,1.0558825431463881e-13,4.753907846373125e-14,3.422036244567358e-14,4.2396421758517776e-14,0.2836016959731039,0.3056113856503018,0.4602186398034392,0.33578178965930006,0.603237651251548,0.5229383626516568,0.5858242172666908,0.5712570352050853,0.5800466473572583,7.573605289229048e-12,0.39795942238923276,2.1674335080357294,1.171227295014779e-11,0.2852582539892533,2.5160468477167184,9.77843255690969e-12,0.3618316833796037,2.3317311211150513
S051_R08_MI_R_e000,S051,8,MI_R,2,8.854671549933254e-14,3.9876343417373966e-14,6.579767914284117e-14,4.9533108525721425e-14,4.1224900934198576e-14,5.116409877104069e-14,0.27995723565881614,0.31056513933137603,0.281702110755737,0.38342988054776417,0.4088666560110371,0.41860105983199886,0.6850006090950909,0.6668365604655194,0.6428710836129533,8.073694200205958e-12,0.5523483928181071,1.8810540003258884,5.285575650314545e-12,0.44914774724942713,1.8741668724715963,7.55169153013015e-12,0.43919715270095516,2.019449934028442
S051_R08_MI_R_e001,S051,8,MI_R,2,1.160004692605543e-13,7.295051048491901e-14,1.0930340331497012e-13,5.040040339072627e-14,3.29034207709421e-14,5.335724301320603e-14,0.27874040782766957,0.29934121731638585,0.5083015962424459,0.41639509813879566,0.41256746601867095,0.30311889636033623,0.775613998510947,0.5722922709731773,0.6833412871527283,4.591777848360353e-12,0.5207350822378436,1.683746477629921,6.320286149981325e-12,0.41329673232592684,2.046601702154195,6.666797662638356e-12,0.48459063907907624,1.8680206720145593
S051_R08_MI_R_e002,S051,8,MI_R,2,8.448215705282906e-14,5.4260269398245715e-14,1.3873777411463207e-13,5.456960170535587e-14,4.4467752228128015e-14,5.830707848206307e-14,0.20687823262641114,0.24429972186220875,0.28051589135961413,0.39407255476576164,0.3246447043858927,0.4501081632740746,0.5523190440454508,0.541183972342421,0.598815116789406,1.1079986315789311e-11,0.3690913373296169,2.364164601065276,7.913946604383376e-12,0.37542972328593155,2.2065933329235707,9.440944735436906e-12,0.38982349059043503,2.1474047121809
S051_R08_MI_R_e003,S051,8,MI_R,2,1.0916752833791684e-13,5.95020908566751e-14,1.0568304513491476e-13,5.943964356599526e-14,4.5165112004472275e-14,4.3879947787790435e-14,0.2554917043350953,0.2742982923582057,0.44486153848356014,0.3697275971339378,0.30421871499879694,0.37037628885628093,0.6125354104700571,0.5338072150861022,0.6198071375080415,9.007835247280976e-12,0.4097683564617967,2.080060130586802,9.979420619763935e-12,0.3339925326605369,2.3786052401600704,8.514343020643476e-12,0.38435540086839465,2.1475866460699757
S051_R08_MI_R_e004,S051,8,MI_R,2,2.942575200470983e-13,2.1147392258660986e-13,2.677511294116876e-13,5.613976758932427e-14,3.614182263458292e-14,6.326857745876032e-14,0.34732493308800966,0.2424458215307054,0.6681397970365752,0.4307864918179005,0.6579413497808553,0.4430787797078202,0.4037235244585141,0.45163341075747343,0.38102910496607495,5.5183959137012964e-11,0.1946292258790065,4.341992055587191,2.8761770827320115e-11,0.29260182974040544,2.9920900553934793,5.342909482175932e-11,0.1939234983934981,4.32279878588297
S051_R08_MI_R_e005,S051,8,MI_R,2,1.0451526167138912e-13,6.859246166621874e-14,7.531150069359288e-14,4.444416158600851e-14,4.1708474986150174e-14,3.504429216846583e-14,0.3891923486412635,0.31117995550456623,0.4721692293319717,0.37202080380338237,0.2723553933529311,0.32113268965502606,0.5269067434581663,0.5340207907976927,0.5671483318598755,1.63706512090627e-11,0.2895700516277736,2.875229598523931,9.083859711645428e-12,0.3561351093967715,2.3544855760421712,1.0199185707796535e-11,0.3457826545271455,2.359806334471356
S051_R08_MI_R_e006,S051,8,MI_R,2,1.2244966060880133e-13,4.0578293769617174e-14,7.363912941056636e-14,4.8278113606807695e-14,3.850409689860887e-14,5.257319699050012e-14,0.43529784793214094,0.35350416595656153,0.6144955240657411,0.39334816041524917,0.2320327211377124,0.4489757393394724,0.762160949964005,0.6272181102256642,0.5459666207445399,4.27738073791265e-12,0.5222939742645917,1.650180054620622,4.189463957568679e-12,0.4464876871271605,1.7590011764000697,7.1885529714418275e-12,0.39794581359272524,2.0657888862979057
S051_R12_REST_e000,S051,12,REST,0,6.118697693190328e-14,9.244585324741942e-14,1.0245009478934112e-13,9.095773420204296e-14,5.793601523708798e-14,7.268596993579447e-14,0.49063367547063985,0.290142773106917,0.4078601668098935,0.4704585975334573,0.3999072902475287,0.413600959317105,0.7015987652050184,0.5783469803858241,0.6629111754684253,1.3243165614265007e-11,0.48372357905593366,2.177866005328708,1.8295585667238134e-11,0.3058639330166391,2.7507381524151198,1.4641601966384997e-11,0.3732726063842658,2.375274675917725
S051_R12_REST_e001,S051,12,REST,0,1.9461504561359455e-13,1.4126840225961863e-13,2.0816919478560685e-13,7.32816937834155e-14,5.491591254264098e-14,6.795336852284535e-14,0.38666632313754634,0.38715986475006414,0.5857782022554954,0.4148934442092195,0.6892074642291957,0.5151199030013393,0.5345069672331775,0.45989877930114337,0.5036613190098288,1.9492962698932804e-11,0.37157406486219546,2.650256487310352,3.1826128809154404e-11,0.22613474758019464,3.46104551396598,2.5674247651931384e-11,0.27948591307729287,2.9527857316283086
S051_R12_REST_e002,S051,12,REST,0,8.950609195487044e-14,1.0295951535439381e-13,1.2909200056235875e-13,1.1480507969183528e-13,6.444815258580674e-14,9.312761764648692e-14,0.3208153464288593,0.29879613142237677,0.27488549082852337,0.434800659863711,0.36841108464562955,0.40601629487382185,0.5925796182272,0.44700999570359445,0.5183278056492397,1.6702212585717885e-11,0.4883684795447608,2.170721556469226,2.6602425638324763e-11,0.2393633755104947,3.3297603367461077,2.1299109590936973e-11,0.3262358213962183,2.688780737556224
S051_R12_REST_e003,S051,12,REST,0,1.7355848865661067e-13,9.124523565962894e-14,1.367158954392984e-13,7.55989584114799e-14,5.846527951441076e-14,8.85353545591753e-14,0.20492793120360323,0.35788226380376614,0.26425078075859487,0.4908843599439681,0.5338636771870177,0.44518174065967026,0.5641456467322877,0.5016870016913118,0.5816972683385083,1.8309563374789615e-11,0.4087028735216876,2.4572397647963586,1.9021345048548646e-11,0.28000740848606714,2.78496802996335,1.4728200281185346e-11,0.3851343623315185,2.262623370189859
S051_R12_REST_e004,S051,12,REST,0,1.0116239848740345e-13,1.6227155105767068e-13,1.5154936695411853e-13,9.680032437019577e-14,4.915180638378898e-14,7.78945964372671e-14,0.4054114678658114,0.2828288765993258,0.45617103427435013,0.3665046181322561,0.48824235706974267,0.4077123968336403,0.46948357223547643,0.47032429478757076,0.4730318785613589,3.234891002579649e-11,0.3063910767198992,3.216994901820004,2.4439612726393787e-11,0.2451890272875638,3.190391269437924,2.7230863471682645e-11,0.2628301056339163,3.141129283842938
S051_R12_REST_e005,S051,12,REST,0,1.0597120157938156e-13,1.061723382215329e-13,1.0395121426039593e-13,1.0280865000851884e-13,5.432390876601806e-14,9.482244509331398e-14,0.3630477896418801,0.21729866471312184,0.4131428893260981,0.5106458310656993,0.32912166729640346,0.36206968123400823,0.6467327202751593,0.49448929000551956,0.5315947785004898,1.000965363263161e-11,0.5448909283291988,1.8836993072039363,1.7731513525962396e-11,0.2806877238463059,2.809775248270301,1.4513429929911732e-11,0.3666907786016582,2.367476802859123
S051_R12_REST_e006,S051,12,REST,0,9.661032935789911e-14,6.525740336595002e-14,1.0853049493059263e-13,8.939936370395467e-14,6.656353121441661e-14,9.460728318190401e-14,0.21937370363342446,0.22054289383495942,0.40958011367782254,0.3868082058808372,0.47361636326918366,0.46112971594851304,0.5338823472369633,0.4650225920275383,0.5307926417239072,2.0107390331255043e-11,0.3705378475551269,2.689605555797102,2.3892747954504376e-11,0.2597609054692781,3.0985788323061194,1.8381542225253553e-11,0.3463498401398707,2.5112409652355483
S051_R12_REST_e007,S051,12,REST,0,1.3268296271266013e-13,1.4173339323208662e-13,1.0193276334413663e-13,9.462415347516307e-14,4.640904466319899e-14,5.39624182954152e-14,0.33647117231730495,0.24977758017927074,0.44339088344949895,0.4374900030816148,0.3907581059382244,0.22513785865210825,0.5170466979459462,0.45510246037737034,0.5164049954561695,2.2695239719492248e-11,0.374527825736653,2.739971406120508,2.7695964710360003e-11,0.21978967603376287,3.569590127318293,1.8220730197840307e-11,0.30436188068105535,2.854245814146335
S051_R12_REST_e008,S051,12,REST,0,1.5520750543787353e-13,9.0622992981254e-14,1.2777878982514055e-13,9.2523479373677e-14,7.463191492626136e-14,8.810885899142668e-14,0.16766732690559594,0.2879969079982394,0.6072212739877879,0.4259301915594849,0.26576186155622783,0.4006408313202679,0.5626290298338217,0.49629371315228193,0.567996410811033,1.9459091039910394e-11,0.46504239178620926,2.2758602602703637,2.3046444556895053e-11,0.25534469708928215,3.0177282014372944,1.7142616311342817e-11,0.3457101299749204,2.530288177725533
S051_R12_REST_e009,S051,12,REST,0,1.4064933670061981e-13,1.0534531922218573e-13,1.486949363788804e-13,8.256494470741948e-14,5.702125930635609e-14,8.95118481054485e-14,0.3836799566625732,0.26263663574245444,0.35356285822202504,0.5211752770937644,0.2806297819396888,0.3472924724652384,0.7144330258119517,0.5602898161518833,0.6518717140667201,7.706106044048414e-12,0.5279160540472986,1.8303983164090967,1.2654642348231576e-11,0.3494671307107192,2.484713729621644,9.643184112381826e-12,0.4753651544229152,1.8738642704442572
S051_R12_REST_e010,S051,12,REST,0,1.3875040761134488e-13,9.51535702256121e-14,1.6134841164988343e-13,1.0822912260819678e-13,7.720623362341184e-14,1.0645425660746712e-13,0.15913120023487287,0.3040940918260069,0.3162978691429277,0.33837304502603127,0.4842081610340744,0.37317981744114326,0.6808333286635299,0.4811268367753585,0.596053362944713,1.0547058182212877e-11,0.5449088529150442,1.8315088710950298,2.5932735617981724e-11,0.2615554657872714,3.070412381984456,1.5767188143470677e-11,0.3920962825628555,2.2635912774890605
S051_R12_REST_e011,S051,12,REST,0,7.181917198585994e-14,1.2239060084390253e-13,9.983331171017346e-14,8.205549885023278e-14,5.513174080942901e-14,8.46601695520926e-14,0.1460894198844702,0.2962249012138295,0.2972306926960319,0.4028156970121027,0.4899141648548535,0.3805984952273838,0.5591396433476867,0.48611588453932514,0.5182823250714775,1.108309980873836e-11,0.4711095797182346,2.0825951272057366,1.7476673358822622e-11,0.2734836005719013,2.7947809075840393,1.541252245065227e-11,0.3586484478098904,2.4225422759890174
S051_R12_REST_e012,S051,12,REST,0,7.236408866566583e-14,7.802171235087926e-14,1.1072660007139338e-13,7.74407219970241e-14,5.345547735347008e-14,6.50456417411111e-14,0.4961997923654179,0.27535483808371514,0.35197864479644,0.3036289639400768,0.3698954730384391,0.4701539805738883,0.6079625196193694,0.5343198736079106,0.5918632023210779,1.0216718050385878e-11,0.4604899292124202,2.0806434444033686,1.6497782192117415e-11,0.2869583330139241,2.7121993195151983,1.0813452805618731e-11,0.36433662897367347,2.225513904372724
S051_R12_REST_e013,S051,12,REST,0,1.1722586092028274e-13,1.161592529805774e-13,1.181668155882181e-13,1.0145736327938608e-13,9.059219085752988e-14,6.935775997521713e-14,0.2108826555595763,0.3685604293485177,0.34138394002589545,0.3308369185748785,0.49228132552860104,0.3108926585863766,0.5674558037781013,0.3885305986352441,0.46222654838165533,1.884543083735951e-11,0.39182550226249574,2.496639802049491,5.58745927526997e-11,0.21485776694318084,4.2793567416854446,2.4722378590170044e-11,0.2635914018901886,3.1742618055801377
S051_R12_REST_e014,S051,12,REST,0,7.233497248822818e-14,6.609023457213257e-14,8.672386481485684e-14,7.584888295024213e-14,6.134916297444415e-14,1.0358830083034911e-13,0.44655666201647914,0.2470312083816045,0.3302244697318678,0.36295559652520465,0.4067536677028215,0.4465218269440144,0.5954733116872778,0.49109774418014646,0.5854442414024603,1.1931800603386923e-11,0.42148576838301227,2.249376303344946,1.8432753223844018e-11,0.2884056698907139,2.8476457875677275,1.47480145101989e-11,0.38839390571665017,2.289786151166199
S051_R12_MI_L_e000,S051,12,MI_L,1,1.214821810792984e-13,8.801686842459346e-14,1.1897209838955916e-13,6.574170456582881e-14,3.996976134384517e-14,4.336894201850949e-14,0.33914687206453376,0.33738723698499573,0.3047859950307653,0.3688089495930809,0.3754147338770813,0.40850911933586215,0.7838097193400981,0.7419233153674604,0.7480867863677066,5.883650845614619e-12,0.6060044191461529,1.6506682524419345,3.419587961192229e-12,0.5081387245416856,1.6307792528193408,4.0166032452211966e-12,0.5004674907202334,1.6587064877656013
S051_R12_MI_L_e001,S051,12,MI_L,1,8.983289502310837e-14,6.598418756545513e-14,1.2837718023576135e-13,8.179922961178283e-14,4.2537768036526966e-14,6.004141023830972e-14,0.23568879757177189,0.2277039514033324,0.43236212977161276,0.42572877809407567,0.41937561391813416,0.4358118891363069,0.7287710130470616,0.5036957951513593,0.6216186504978404,6.364036943362344e-12,0.5756163267269966,1.6822057546632814,1.3021900369660942e-11,0.3215792865526971,2.611194969652275,9.350551138518535e-12,0.4302824028882491,2.042263261755287
S051_R12_MI_L_e002,S051,12,MI_L,1,1.2633807286612524e-13,1.5551735959592005e-13,9.177184601246744e-14,7.762101602516731e-14,6.496393564291429e-14,7.292350466418328e-14,0.2516834059029326,0.2461221760030922,0.3195719258528356,0.3776229153716176,0.34684804802896696,0.4380816365780141,0.7215407108076185,0.5366268751985982,0.6424980472253665,6.995972131034826e-12,0.5888751526495021,1.7290564907693848,1.2708188601282772e-11,0.34224410333182914,2.4042890430815045,8.879351017783019e-12,0.4655399166247747,1.9713442883956596
S051_R12_MI_L_e003,S051,12,MI_L,1,8.802872497804729e-14,6.023441336137687e-14,8.555545475062507e-14,6.244796488362475e-14,4.267389615471869e-14,4.2095153103563844e-14,0.3261772370579701,0.2619870783518289,0.23918112005889813,0.3447626728829401,0.4818016811207401,0.33964343308871064,0.747533103453884,0.6235332533085693,0.6497166316373955,5.514128719593963e-12,0.6148709768387528,1.6315292698158523,3.833642744534103e-12,0.4620481375514472,1.6728257168116505,5.5296585005520445e-12,0.45264850760699754,1.8796115955669965
S051_R12_MI_L_e004,S051,12,MI_L,1,7.392774212603967e-14,5.3191026146118746e-14,7.42051990720772e-14,6.250221860988912e-14,4.0302494658822955e-14,8.596316841093341e-14,0.26938656139043443,0.20831190660179452,0.3614135927963278,0.4867117354113722,0.24677549978518815,0.41422109135244595,0.6045982952731723,0.49574043045881755,0.6111411677621091,9.023279204746478e-12,0.4376289965631076,2.1333118850701887,1.2532465822959696e-11,0.3025316286675305,2.59070899883431,8.928816527555209e-12,0.46543383135827665,1.9174344707013247
S051_R12_MI_L_e005,S051,12,MI_L,1,1.5256541519135266e-13,7.88240488886936e-14,1.2072779262435862e-13,7.552702549261071e-14,3.396015361520111e-14,6.223657911688046e-14,0.3139106877090785,0.23785537215139124,0.42969910356435426,0.42413086591565935,0.1998147067123975,0.36589556042032234,0.791511783203633,0.6587042376234191,0.7049025907897049,4.729291865646004e-12,0.6430000315415904,1.4932351079540116,4.610186490568011e-12,0.42288239361799856,1.7659554756401623,6.734059705081232e-12,0.479375969525524,1.813502834265355
S051_R12_MI_L_e006,S051,12,MI_L,1,1.3098555140209988e-13,1.1342559263335103e-13,1.1157665368099381e-13,6.583472499318358e-14,4.9528678784425194e-14,5.210440397533686e-14,0.2470932949696545,0.31083549219207923,0.28797965968629613,0.37615881677174406,0.45289691264027077,0.4999348716796353,0.7609100357986183,0.5433168731448504,0.6402815043767803,5.4069824352359354e-12,0.5957825356183896,1.6254095830759334,1.0892048738916961e-11,0.3342766876116424,2.372455880286435,7.605885661561742e-12,0.42523473618117585,1.9805957985782736
S051_R12_MI_L_e007,S051,12,MI_L,1,7.023468297111786e-14,8.299931751799009e-14,8.031009204760457e-14,7.168347729378315e-14,4.938062355451431e-14,6.961347036376367e-14,0.20126287161088333,0.2639549610885633,0.4397700969205446,0.35583323221949664,0.4297910777462038,0.4392157231221492,0.7172731389250464,0.6665921195566,0.7348245641985882,6.070566966637318e-12,0.5201255249284986,1.790059441860316,4.9303730541989375e-12,0.45135483835166296,1.7172749616022702,5.192923565980119e-12,0.5089319209561998,1.632140047465308
S051_R12_MI_R_e000,S051,12,MI_R,2,8.098808314815036e-14,8.577370950206063e-14,9.983033391977448e-14,6.713878741075964e-14,4.917821405801906e-14,5.883139630617224e-14,0.4824606037579574,0.3217608203892789,0.2896446969720856,0.3819449257444664,0.3670185703024196,0.32175740751207277,0.8026490684366706,0.6812215854013236,0.7539511191099856,5.180035255698e-12,0.6230152641899109,1.6441080152114111,4.358007148002479e-12,0.4485086394929278,1.726612368299108,4.9943398372880546e-12,0.4587669684469728,1.7323649191816286
S051_R12_MI_R_e001,S051,12,MI_R,2,5.617987513790319e-14,4.4528603685465834e-14,1.085620982671393e-13,6.031068714958377e-14,4.404716260517628e-14,5.651676762114863e-14,0.2871931719361913,0.27083186929030606,0.2795790473069465,0.29903911302310354,0.30130505257875484,0.36014327464250323,0.6863929816579107,0.6365290998080491,0.7233957846162686,6.040784914622221e-12,0.5652117243511348,1.721228457236232,4.574747238279533e-12,0.45922903611015004,1.7591245332582972,5.287294959233739e-12,0.4964543475171437,1.6978564040903972
S051_R12_MI_R_e002,S051,12,MI_R,2,8.944561119421154e-14,8.149636788256426e-14,1.304976358310556e-13,4.9227361013777106e-14,3.387371595298112e-14,4.931566447359728e-14,0.15552662117854732,0.24996856992800823,0.4291496793648947,0.285665552926696,0.38884447906946296,0.36389490019239557,0.5794766603120084,0.598275204758892,0.5981328483086434,1.1950872015645917e-11,0.4213232795609507,2.3558258336695506,6.486050643883951e-12,0.3624475533301828,2.0559905482495786,9.2741366726328e-12,0.3609686353346689,2.185388931027447
S051_R12_MI_R_e003,S051,12,MI_R,2,9.5218274504224e-14,9.812957437716447e-14,1.0281780302740154e-13,8.07460022718056e-14,3.701032238295394e-14,6.655530742478558e-14,0.3713899840430789,0.24129489269885096,0.205187315680695,0.4497642715423255,0.48754653582617585,0.49668370546119095,0.799778011885976,0.6992051336503713,0.6595309104062752,4.823708392987615e-12,0.6600145920663081,1.5061335704315013,4.357947435508756e-12,0.41350422782638807,1.7807885268833532,6.977550679368912e-12,0.4378495188947837,1.877788702428502
S051_R12_MI_R_e004,S051,12,MI_R,2,9.996894575589425e-14,6.994400504081042e-14,9.428395521528951e-14,7.272247559400025e-14,4.263074537416634e-14,6.536828965154407e-14,0.2666913531427625,0.26349556836360033,0.4909834610460435,0.3758821510373194,0.3104702962074298,0.3671932763575874,0.7418460721896455,0.6105819193256481,0.5728504042796059,7.510172770969826e-12,0.5667517895666392,1.7546728410674672,7.8597674115137e-12,0.3374150663872735,2.165346091878454,1.0777546981021087e-11,0.39260935124907087,2.2323666725912807
S051_R12_MI_R_e005,S051,12,MI_R,2,1.1168210752359987e-13,1.0600634612315739e-13,1.1235143188758827e-13,7.018441028918275e-14,4.64817796452857e-14,5.03571276724875e-14,0.15031810057729517,0.292351880207644,0.30003869575200326,0.3066376697318253,0.43990981459372697,0.42384234865018006,0.7046034000473929,0.6154861071414175,0.6784250377571823,8.099236104243911e-12,0.5031166911631588,1.8897286462645118,6.400862225394442e-12,0.39836737759492413,1.9127783550356166,6.483090766517571e-12,0.4618145394647826,1.8389472813603855
