sujeto,run_tipo,condicion,epoca,potencia_mu_C3,potencia_mu_C4,potencia_mu_Cz,potencia_beta_C3,potencia_beta_C4,potencia_beta_Cz
S053,MM,REST,12,6.7772688961082785,5.437333001411778,4.8521058259322025,6.918146485442391,5.9616138571363635,4.752757750631254
S053,MM,MM_L,6,5.132158492629883,4.63188113620093,5.375605347331788,7.124587441249852,6.569489659431137,5.876086137896215
S053,MM,REST,13,5.006721280371702,8.870191057247627,7.408355833502267,4.68328158094094,9.754088303418312,5.296130825521799
S053,MM,MM_R,6,5.553709069010897,4.016819930437892,5.134606051347766,5.054408160294045,6.318661103522118,4.90351710675696
S053,MM,REST,14,7.353266459487793,3.1945795257943908,4.937383630478254,7.776245665100357,4.770622981982432,4.163828588340175
S053,MM,MM_R,7,3.490614572916867,3.533546273494913,4.796989005249029,4.443250151524952,3.7414965238585904,3.209736792679876
S053,MM,REST,0,3.9426512713177395,4.744604504843425,3.7135128471108025,5.427834343838759,4.308035341546564,3.569554059711931
S053,MM,MM_L,0,2.743743886854545,4.817880172416328,3.8929290310980056,4.1344430456794425,4.839065027502987,3.9608339280466525
S053,MM,REST,1,5.288648741229119,4.9653610161295685,3.280815997453179,5.090865538184731,4.7993013279706735,3.885219889234371
S053,MM,MM_R,0,4.343113671202727,3.6664379405799883,2.7238020653558666,4.513223077476554,3.253387444540745,3.4698790316246018
S053,MM,REST,2,48.8034528308589,7.87087439498559,2.7640381538985586,9.019509448989709,4.5309780775589585,3.785014688957104
S053,MM,MM_R,1,5.274938281198631,4.632406928838066,5.213916127683734,4.65149138342538,5.325954553045668,3.9702398679510176
S053,MM,REST,3,3.530997114277225,2.7413343619470965,2.8682670400501338,5.20514620834295,6.174020808631268,4.324737169422122
S053,MM,MM_L,1,2.7321561541242723,3.849228209254404,3.253052428309859,7.792589790681757,6.863204824109467,6.324643599363531
S053,MM,REST,4,4.904923600903928,6.601139541578166,5.4349770158988715,5.832781849491459,9.265113382454155,5.315486848531364
S053,MM,MM_L,2,4.224657266675146,6.286500305219851,6.353527100201407,7.646714058133392,6.500342571068728,6.415238171901649
S053,MM,REST,5,5.7396464034709,5.435031138927714,5.281425246807872,5.535463046245129,8.22853840831439,4.988281647797535
S053,MM,MM_R,2,4.222772156522965,4.889334274278454,5.208399843139632,6.700291843110039,6.370570707491541,4.932221587045875
S053,MM,REST,6,25.38516333214428,10.632309622995129,9.267061011096517,9.102842373778012,8.553748490068562,3.742679474923229
S053,MM,MM_R,3,7.463150059458325,5.263186961594265,6.343340380716136,4.040909640879964,6.525694429483089,3.904853833989553
S053,MM,REST,7,105.47533570037395,13.155634532473488,6.9573693286644405,14.24341057573204,7.4785633660767425,4.501051783665934
S053,MM,MM_L,3,11.202084457116793,5.71470310123911,8.459684808253998,8.335317916395963,6.110424253561577,5.936255919114098
S053,MM,REST,8,4.153231071316705,3.2495288500788875,3.487820692823445,7.193975675969332,6.7009916900845585,5.384146598237264
S053,MM,MM_L,4,3.2805028173088004,2.9956312141519295,4.53545453589806,6.639649332380317,6.894504278703976,5.818840175649732
S053,MM,REST,9,5.18777130776192,3.911906880315227,6.503040845468119,6.107931781102498,5.614094429047341,5.074981504515882
S053,MM,MM_R,4,7.362742013462716,4.159444201733698,7.851202735050458,5.172858632368216,6.1686180968996895,5.374355526570982
S053,MM,REST,10,4.671868454726593,3.639631746335609,6.369623483204622,9.246636967903925,6.025154675080587,5.338392780981164
S053,MM,MM_L,5,7.426498903845474,3.6191552147772987,9.238708427305884,8.888350529704903,6.454014171897968,6.251526063396129
S053,MM,REST,11,5.309807811512379,4.254885049412023,4.562778281504124,6.2557978113011625,8.78085043601716,4.8248698134320245
S053,MM,MM_R,5,4.120072016020778,3.9520287030292844,6.533691003801648,6.928108395629031,5.77243221294215,4.968809205642638
S053,MM,REST,12,63.86265493483694,11.484935688521158,6.1662098385886654,14.20258790128793,7.095494585800377,5.655500570775368
S053,MM,MM_R,6,6.9376642541669655,5.245694546408184,6.378389284243749,6.334987189325324,5.830834844719253,4.35016584540919
S053,MM,REST,13,64.3770338102604,15.673297893613322,6.397067020343034,13.468679083274822,6.03108767547941,5.198347846925899
S053,MM,MM_L,6,55.834540815083564,8.008255419385216,9.017180884935565,13.482667015201839,5.276043023182269,7.024776654659485
S053,MM,REST,14,43.66175988655347,10.738273843258733,5.9276490716295775,15.32347656555493,8.886162380443086,6.030257730237584
S053,MM,MM_L,7,3.116148552483182,3.800003400662991,3.460554473308031,9.132926232242598,6.822059540504699,6.927910406430468
S053,MI,REST,0,5.334940335507413,5.3107064195651965,6.2831698232139095,4.237138487487711,4.371254236362089,4.195672314772951
S053,MI,MI_L,0,4.481643023946493,3.96441623305588,6.703663603381801,2.930012525483098,4.111536713911799,3.2696421722516757
S053,MI,REST,1,7.851183641850263,4.614335828598543,5.309584614128422,3.366052172261085,5.984841600201354,3.6154911954316375
S053,MI,MI_R,0,5.9551793298016475,5.224669760033549,7.978198984651737,3.1249034848925104,4.973179405454444,3.0882242972808407
S053,MI,REST,2,4.8976505411863815,7.129149382403588,4.55394377584558,4.378557393608552,6.17708960333445,4.677664594727788
S053,MI,MI_L,1,4.291764893725151,4.1851937227685045,4.437372643201851,3.9813567110904904,5.809332532947726,4.446104892923237
S053,MI,REST,3,8.105801999102638,3.5755039613609565,5.656523679251314,2.816842334132712,5.724056791191511,3.5470926717316855
S053,MI,MI_R,1,5.932042992973108,6.027259505286248,5.198124160893082,3.401138872470317,5.590409926261927,4.2278247398585425
S053,MI,REST,4,4.484371507389451,2.205617642060787,5.243077135644544,4.852879639860796,4.767553551575342,4.236795093592022
S053,MI,MI_L,2,3.857624588993929,3.064219644491013,3.8543956948027542,3.7663078664100125,4.790590696101477,3.642150314720044
S053,MI,REST,5,4.379303705259875,5.012265467742466,3.294882610102391,2.9491723318286227,4.615019305475846,2.983406444943261
S053,MI,MI_R,2,4.029396111053643,6.136664480938565,5.0908476231131665,2.0148695793671427,5.3700973498807665,2.6694638399116775
S053,MI,REST,6,2.878599291623469,2.7711772359369022,3.5724910047052973,5.283505968912265,5.841308276925412,4.835746345156798
S053,MI,MI_L,3,2.899825156932344,3.154587449896504,4.886659691253334,4.299172941272362,4.280328907159023,4.072783848228357
S053,MI,REST,7,2.8181283581019114,2.4606518828292696,5.2723661596893745,2.8627641680003886,5.566650031018719,3.1247830116073536
S053,MI,MI_R,3,4.056153096911109,5.54719625235561,4.346852280937314,4.849404563372121,5.694529589869551,4.995683425092098
S053,MI,REST,8,8.647020824440563,3.9819372694993938,7.678720164635053,5.247034548389286,5.337562338747811,4.227651840277295
S053,MI,MI_L,4,5.243862782240257,3.6275198730491294,2.8790027451493074,5.392108641689591,6.461699138493844,5.642686458901127
S053,MI,REST,9,3.7583559932899293,4.319010063481177,3.601371436404766,3.2937019412312947,7.184211083667535,3.8218458070044314
S053,MI,MI_R,4,5.5873778957048215,2.824203921937362,3.3826570272490897,3.6422241246693154,5.829840726780772,4.026544619936197
S053,MI,REST,10,5.180179068396368,6.032208484556874,10.370659561221087,2.630447116678709,5.419024809661936,2.9781329888798433
S053,MI,MI_L,5,5.460870295430732,4.871617086412484,5.0657550874517545,6.190545931279142,4.201050971151607,5.6362733295932035
S053,MI,REST,11,5.162204088785395,5.096943305222659,4.2145279846704256,3.8170338814143903,5.17147180977324,4.437743465469995
S053,MI,MI_R,5,4.4100540612285535,5.629860379561223,5.303237243281409,4.939625664741938,4.49276690338498,4.03328575399931
S053,MI,REST,12,4.225811298089132,3.4519702592013215,6.804615407284467,4.31133737696294,5.5716981983258,4.692257661435006
S053,MI,MI_L,6,4.549994829095228,3.858602628933053,4.848292897898477,5.442775673605875,6.889224429831818,6.057857589898129
S053,MI,REST,13,6.251760869156612,6.136911385905885,13.629436531660131,6.175094944355914,6.907489028624001,9.603022564937978
S053,MI,MI_R,6,3.078577247357541,3.2193245669997603,3.388824311376743,6.378966572767568,8.128503325300992,7.160914488889454
S053,MI,REST,14,102.34810845543333,14.624849970840406,7.63876829616925,14.80618816006936,7.0152500725362374,6.223245947697667
S053,MI,MI_R,7,9.387737192865812,3.8149911144271167,4.729776985633212,6.632914256493479,6.412063881968066,6.147259496407135
S053,MI,REST,0,4.595991616988351,5.8734258351707975,5.044072844570302,3.2571383389848982,3.9257429296481634,3.010192612910065
S053,MI,MI_R,0,2.9950084462478883,3.3220495651480673,5.550012009721485,3.8993046672492566,4.579604670024561,3.627069404682316
S053,MI,REST,1,24.412212364616696,7.272869977422457,3.2445542733409996,7.766837119640493,4.178199728366074,3.8460521820315257
S053,MI,MI_L,0,5.006178242519926,4.331190838715144,5.159438131886518,5.362010393485863,4.243263853241783,4.170206844596884
S053,MI,REST,2,6.625268147057308,7.275768428868566,4.983676929406054,6.699807738762087,4.856139354209954,4.383083397887867
S053,MI,MI_L,1,5.254519437037546,4.069928688681023,5.703109330014419,5.710017339124762,4.613764789173954,3.952886343401672
S053,MI,REST,3,4.730904757242881,3.2514312720471246,5.6741462140474805,7.003023031285198,4.667046712774511,4.118473287847607
S053,MI,MI_R,1,3.148821126487012,3.242818694618333,2.65117568680418,3.8114970074387426,4.613034320371971,3.606860446954823
S053,MI,REST,4,7.238294187487448,2.499228329136227,4.8108097651009265,4.705203886276484,4.5283247306930425,3.8965568119265788
S053,MI,MI_R,2,9.117404907104333,5.52583267523627,12.243197892199548,4.269032007915261,4.859041651705622,4.401131036030328
S053,MI,REST,5,2.71384728321749,5.427913608008489,3.936560627841312,4.866267720634765,4.224615066552592,4.089249296439214
S053,MI,MI_L,2,4.158993637396103,4.648822941097783,4.802279731453956,5.136736018595252,5.4436863880066735,4.448183032583735
S053,MI,REST,6,5.293140629802077,5.006659308867219,5.059741688756624,3.86546400251012,5.015158041660667,3.4867346774692995
S053,MI,MI_R,3,6.629208465371308,3.443174285246314,3.286250290912747,4.447374779445624,4.147964684751203,4.191299237380119
S053,MI,REST,7,6.261889119049785,3.0357015454027176,4.307604769869461,7.062010980814246,4.677651797011717,4.687410900414007
S053,MI,MI_L,3,4.121564517769456,2.6693400206645728,3.842473650773917,6.020977610514109,3.3066854377777157,3.3903133900361904
S053,MI,REST,8,4.0350939971940125,4.440722727796952,7.554785274760456,5.03805631077245,5.1888471909573495,3.6660852179314074
S053,MI,MI_L,4,7.208612820775178,3.021109006518074,2.6396899875367246,6.445451123459918,4.347292820172489,4.17796667788654
S053,MI,REST,9,6.267535357741547,3.224529635032935,4.772433891128509,6.005164163409188,4.784612552815944,4.213547651219835
S053,MI,MI_R,4,4.066714208119598,2.834934913002541,5.40475324477499,4.964839314108995,4.975573731755405,4.503366843846876
S053,MI,REST,10,10.531301602495159,6.333300003325426,11.686870882921543,6.277405984611578,4.615313947649609,4.144406123666885
S053,MI,MI_L,5,5.747596770989468,3.963283061798989,2.874454340926498,6.041627256394579,4.957029376370855,4.58228338798624
S053,MI,REST,11,2.9769782404900305,5.480020189496711,3.5549119013210593,5.040194254229529,5.215630649900603,4.667694626569406
S053,MI,MI_R,5,5.281279889317651,5.102205060228162,4.580615382194603,4.5881953271796485,4.41083038559469,3.8313291778236294
S053,MI,REST,12,3.7730814316154033,3.9254702773969976,4.790417212627947,5.24299174294481,6.213850580439947,4.668812101463057
S053,MI,MI_L,6,4.395747136094302,3.2217513126033483,5.375673208626168,7.069668879797407,5.380068051777786,5.742895681770617
S053,MI,REST,13,25.752122253698513,5.584713495323525,7.087864482239206,9.78208139707787,4.898108115405641,4.808812832633196
S053,MI,MI_R,6,3.8750022004186393,4.110243890267735,3.209516427248392,5.08028877678955,4.41756106814284,3.7505354566878566
S053,MI,REST,14,51.55754247968265,8.601206799614591,15.089652027513733,9.40455200796132,4.209110710002956,3.7108230784315817
S053,MI,MI_R,7,7.891252322977452,5.22433792480582,7.144730369336758,5.455975476240355,4.3566873234637296,3.310908529463556
S053,MI,REST,0,3.8076710983037256,4.781954915011559,4.884893073555979,5.296262100446485,4.305580346675919,4.4886934260701725
S053,MI,MI_R,0,2.6255239189120094,4.478316011046047,5.057436917137548,4.630356379694925,4.931930744659653,3.8928882561864278
S053,MI,REST,1,4.518667042810987,3.5266839585770864,2.961858982537627,3.9369874273991563,3.349786712470992,3.3349094173677725
S053,MI,MI_L,0,4.500501013852261,3.691012189286946,4.0306657161077215,6.7338231725784246,4.799099407606577,4.4864194706947655
S053,MI,REST,2,3.711429562093407,3.9421398225740356,4.046792968859318,5.785852332907424,5.0051686073844985,4.606601396274401
S053,MI,MI_L,1,5.352665765986362,5.8330629069615565,5.8754676357230355,7.609242821990628,4.887729714297255,5.274701579160674
S053,MI,REST,3,4.204945964878464,4.106841223190428,6.846620515771344,4.475801547297405,5.416537303706346,3.8303730307483232
S053,MI,MI_R,1,6.414412331991446,4.747810231822042,7.266159073687117,5.63623844736084,4.594652885675151,4.730830924934041
S053,MI,REST,4,7.533036208378551,3.2830964180584385,6.881568880852802,9.499346158549034,5.615770546038229,6.151700327761297
S053,MI,MI_L,2,5.2774145119079146,3.442397095526865,4.30321998971305,5.1212238756919914,4.6178040845190775,3.3966043002285695
S053,MI,REST,5,4.930450980541312,5.728882693255167,5.664817597766879,5.650839791155403,7.8569471714702965,4.96251850393257
S053,MI,MI_R,2,6.9696977110921035,5.750685297269249,3.9655523422916032,5.080378744402149,5.826447540011467,4.333380234749075
S053,MI,REST,6,8.818882065779901,8.174351391654719,4.180670953129756,6.700081568888627,5.920128313933484,4.517668418929367
S053,MI,MI_R,3,7.518099147218346,4.410101145131503,7.651846244991963,4.038890968190148,3.8036801627638392,3.830596532827168
S053,MI,REST,7,27.151416068811375,9.455797504213653,3.1816499014398016,9.399633992372003,6.314117819670324,5.148833402785627
S053,MI,MI_L,3,80.9023834505543,11.864218119860919,6.57472358221691,9.064771316470678,5.676474975915286,5.285803242995109
S053,MI,REST,8,4.854069489295861,3.343719788963803,6.24853575358819,4.927523267743612,5.590116007346253,3.979794490471441
S053,MI,MI_L,4,6.221744107167912,4.326886683429102,6.182631016096932,7.394564142490252,6.049043061359934,5.279069137353544
S053,MI,REST,9,7.112276716684944,4.544228187272464,9.470579629054585,7.154048029951718,4.868265282164228,5.083293355221916
S053,MI,MI_R,4,5.799033072694036,5.3197144217700885,8.020695043933648,6.284847379850011,4.285732579217076,4.601716037251637
S053,MI,REST,10,4.352196848147068,2.355913043604944,4.712620563219913,5.956975783150307,4.395034494045071,3.904296276418562
S053,MI,MI_L,5,3.01305003725173,5.260559396422989,5.848648683587127,7.85351342595043,3.966790937204339,4.985183376443977
S053,MI,REST,11,8.909575986253458,4.480053846812842,7.230482957500381,6.748871470010281,6.823611150976702,5.415296277882705
S053,MI,MI_R,5,3.6408646977481838,4.172694513637461,5.793467482326448,5.026626854342607,5.5847332834391485,4.344057746956806
S053,MI,REST,12,4.343177236793669,3.7570217596902755,4.7808739231744815,5.776998979716852,3.5727532090460667,3.7717755338229417
S053,MI,MI_R,6,4.031850707530076,4.237238976311366,5.331716828161779,5.966560815268304,5.478418706188299,5.004737738085659
S053,MI,REST,13,5.157210946733397,3.1400122937275854,5.277436859070728,4.384223438718967,5.137595012023996,3.3268877753068558
S053,MI,MI_L,6,5.922301565911121,4.530356083790432,8.444741124377467,7.143174970545828,4.155614085923857,3.999755732707295
S053,MI,REST,14,37.76075094036353,86.28429891225099,9.650259402240808,10.652739099902064,12.676981761425328,5.423903109347508
S053,MI,MI_L,7,7.894309955003346,7.367514946194425,7.1272754956107,9.983011668163934,7.946082475395459,5.823782395084213
S054,MM,REST,0,20.744590264213205,25.039965508271532,8.108540003211798,3.3550916815609355,2.80767415575717,2.1435494212484305
S054,MM,MM_L,0,8.587816797504374,7.84095804328852,6.336768650029345,2.3538762982911834,2.3746023932441855,1.5534751332627135
S054,MM,REST,1,11.433603042224519,44.981569299871964,11.4564052181319,3.2082486789383884,5.181034480197861,2.922050726041596
S054,MM,MM_R,0,8.069836260645982,15.514003570437424,7.038987011340522,2.208469857343648,2.9392048743831523,2.300607085260584
S054,MM,REST,2,21.45626588713379,16.356862778495618,10.32841748815595,5.219845878780859,3.591963901390646,2.471876764559041
S054,MM,MM_L,1,12.068072123778313,7.03230569159189,11.500695064831701,2.1502640441063567,3.5681081295862858,2.5933652738976924
S054,MM,REST,3,15.2087188341917,16.911075581346896,8.633000256499638,3.199927826546666,4.692520965650083,2.5424795924932577
S054,MM,MM_R,1,8.562894352424172,34.80717949682149,18.09099286112567,2.8088491985275548,3.6675349556375627,3.0829454527611473
S054,MM,REST,4,36.70832938415833,22.52570342146705,14.476686180218424,4.679222104686984,2.6803251826632057,3.0118741091493675
S054,MM,MM_R,2,10.529337556634554,11.808848177287372,10.20679467556025,3.2204008607303174,3.662412459773514,2.2774424783174587
S054,MM,REST,5,32.56257286181742,20.23126442128884,9.728570328147214,4.493040409884112,3.512475312795387,2.322596215236882
S054,MM,MM_L,2,10.526313237855327,10.068752930276698,9.436610469940215,2.7733680511188643,2.6134502544797593,1.9871308439432764
S054,MM,REST,6,24.630392022562283,41.35132543586009,16.12569223194834,2.9203663678245677,6.214124255228078,2.871296428415772
S054,MM,MM_L,3,11.085183300225673,14.317261178403129,16.216930606024825,2.0270495442247727,2.5477464112488213,1.541464444207582
S054,MM,REST,7,31.64104236370521,184.3831760079369,28.914783000167034,3.8780420980615644,9.24118444670202,2.4457068094001344
S054,MM,MM_R,3,9.210706278328187,26.637824833851646,20.446418664025103,2.759165398829583,3.313267794506377,1.9575832667743105
S054,MM,REST,8,40.30266491832877,141.18286701082891,22.37712976362365,5.161322377762231,6.083736381281288,3.6541966957457523
S054,MM,MM_R,4,8.318032321292925,26.70260839647016,23.36743298938626,3.6037175766046134,4.077267595940167,2.862288164500773
S054,MM,REST,9,35.03536551608949,28.58579571652095,15.235822369608885,4.015673278515984,4.237852901694715,2.4906304200571943
S054,MM,MM_L,4,11.36843896285652,14.807266288120548,15.222480813235343,3.003063602991968,2.8560292209885896,3.099121246373081
S054,MM,REST,10,34.06133989168449,47.41650691366816,17.45595356206949,3.1782965348501575,6.619238050491922,2.8446756736921297
S054,MM,MM_R,5,17.42743351871958,40.71334519788377,22.002955568650318,2.497107904670964,3.3564393352860016,2.0217630856250177
S054,MM,REST,11,58.70407724791971,74.05439799313379,38.79841511947394,5.827351881141688,4.921681790019275,3.4387585999774037
S054,MM,MM_L,5,12.906741786967896,9.821704415810936,15.856296945465504,3.2417406416878376,3.3212860395710693,3.0043447739987785
S054,MM,REST,12,26.32067262791635,62.486045269861776,15.644278287167593,3.589689903311805,5.152487244597344,3.0234447188635385
S054,MM,MM_R,6,14.433578802551748,19.778097803949237,11.724706390267288,3.715394329913141,2.8270566250888445,2.715390846256869
S054,MM,REST,13,29.14617012717161,38.54243257501529,15.322113640001612,4.8067860109826785,4.728189079365056,2.4175540993348754
S054,MM,MM_L,6,9.457211151051059,11.434442028814821,9.396958244668035,2.8150749949442884,2.586051446938655,2.190692841885688
S054,MM,REST,14,70.87203886241834,254.0596462934531,37.424273613665925,5.06933454045494,10.574017396981494,3.0341881035729017
S054,MM,MM_R,7,14.428258345144782,39.66989354113106,23.11440740434446,2.9183037312554707,3.0882785169538285,2.61187624562498
S054,MM,REST,0,11.056314887966481,20.393185895482226,10.615433961914045,2.4150998110242083,3.650245336159325,2.586194356676112
S054,MM,MM_R,0,6.763667543114402,17.72334760911255,8.015720838027688,2.2678061756290586,3.7802538964158052,1.736845622892314
S054,MM,REST,1,39.414782821824986,49.22267056466354,17.176008406085682,4.131601154836896,5.118895122677066,2.477859757465599
S054,MM,MM_L,0,11.374065361029306,7.343006152285874,10.086037616157595,2.382615681773578,2.7365876896934695,2.039765200597331
S054,MM,REST,2,24.568009754257137,128.49687597863436,34.1611609438153,4.194816750681777,6.915829059005924,3.1372786846945333
S054,MM,MM_L,1,10.736084425104933,6.204511510671135,10.342030485933224,2.588027572639223,2.6102366160960706,2.4084778058668523
S054,MM,REST,3,77.99965152411288,236.86539558081793,73.40691596291404,5.541438581360034,8.15028905427617,3.847371873555418
S054,MM,MM_R,1,11.540387938601725,23.690329290788373,13.936410062680569,3.1659194243134823,3.3479782485352527,2.933287584188176
S054,MM,REST,4,104.01661046381622,141.65275253883067,61.664073672981445,5.814850463883005,6.19413949284664,3.2539432732478546
S054,MM,MM_R,2,10.30639550432681,31.760866856700243,11.2722945884155,3.7347990214249407,3.5212119110854654,2.791325422591516
S054,MM,REST,5,24.77454542614018,28.730714235393716,7.434831806328451,2.775927740086737,3.0328173255158397,2.5791584860190078
S054,MM,MM_L,2,18.06014115830608,9.398824527277505,12.041818692296276,3.114966075128308,3.7377756150074637,2.6623119116484055
S054,MM,REST,6,16.39821452318123,38.749918897632114,10.781507083379362,3.205731497144817,4.100933897168219,2.396587960864263
S054,MM,MM_L,3,10.81868400131535,7.682289615973333,11.144813430565733,2.9600274838491294,2.575985973511256,2.141868275488182
S054,MM,REST,7,20.709528533864606,83.05790459793919,31.467137030656012,3.2082481252101576,4.919991008274949,2.180017047231976
S054,MM,MM_R,3,9.438265294639477,23.870146341131864,21.587712354034156,2.2127317476706723,2.9154372510472513,1.7197949215434625
S054,MM,REST,8,21.587184754023195,38.60989005479837,24.62318485619847,3.7219531898036835,4.849887449353647,2.5508744498584313
S054,MM,MM_R,4,12.848514665445409,28.822559108731493,25.48563655299421,3.195110637639264,2.768663770764957,2.4398654715811605
S054,MM,REST,9,213.14981101507416,119.74844365408681,45.80449002391044,8.332630663071937,7.269757649210905,3.5082064688244827
S054,MM,MM_L,4,18.455419145220567,7.892612291022768,9.891687365795924,2.5196385863800614,2.498785305209943,1.9111301684488962
S054,MM,REST,10,99.95141966429,334.1877118317956,79.7020053649801,4.1856941284519475,9.335682046373565,4.472869839294242
S054,MM,MM_R,5,22.14300559777786,100.08513655009524,18.695022561289406,3.030734159719985,4.793991135111618,1.9542067250271298
S054,MM,REST,11,28.047392509847747,26.812611783180554,19.874761056297466,3.722072986103502,4.204424236917609,2.897376032012159
S054,MM,MM_L,5,13.846979848513115,11.186032265095545,9.03189370783981,2.491564352757924,2.2634336042310323,1.9317087714308998
S054,MM,REST,12,44.310717423072525,173.6091499535757,83.16627370585114,4.401622949120987,6.241358278886399,3.5815496686530843
S054,MM,MM_L,6,11.989807786682332,11.175942321087554,13.587930109014266,2.6871421205030264,3.0199388182593703,1.9482154808734158
S054,MM,REST,13,24.07371573213977,37.83786266425522,9.14701233798137,2.81659606090664,3.105430477449169,1.9774801784511247
S054,MM,MM_R,6,17.56066519617392,32.7979921964024,16.56067624905426,3.8421655290732972,3.9246279346662667,2.80942212410041
S054,MM,REST,14,183.94729775903303,158.14345656014453,50.95203744877568,5.509925271987596,7.441060470301175,3.462012837844747
S054,MM,MM_R,7,11.482017922457308,24.41090653437404,21.14058829640206,3.079357536911283,3.4033489913333077,2.6718954571364093
S054,MM,REST,0,11.717955023947285,42.153122943728455,7.650323561901652,2.606935409659619,4.707502840776619,2.2728378585415148
S054,MM,MM_R,0,3.7076071989981214,11.098188434117972,8.151541711330056,2.2669050047903996,3.360284257044501,1.4980361604942634
S054,MM,REST,1,64.3939590293478,33.78202314093198,8.154355962045871,4.777323063436607,5.594983612794384,2.91233788505902
S054,MM,MM_L,0,6.634815742884824,8.121921708793922,9.216522695433147,3.2148398248304013,3.2075295497339424,2.6017885745335874
S054,MM,REST,2,123.85865308336956,278.7714653009493,24.804942477757503,5.359640875827744,9.521973963879011,5.101243032804469
S054,MM,MM_L,1,14.317618153782858,14.595713100315479,14.91470084811217,2.453239550108898,3.4910392521779756,2.966744571457152
S054,MM,REST,3,86.11638224385004,185.9883214667003,49.459056874242584,5.39239660908318,7.010407214453658,3.8547297313239386
S054,MM,MM_R,1,6.94485789005399,19.925465993927045,19.370408896653938,2.2174246488100713,2.9224295684660153,2.4148785073689196
S054,MM,REST,4,118.4699550086587,123.63048965541131,41.937998992554085,5.312076249732839,6.0563999155900685,3.5378313524109886
S054,MM,MM_R,2,9.386714783640791,12.868922985743989,26.08964119839207,2.4119753733943585,3.547297548946888,1.780681976604755
S054,MM,REST,5,126.59106099213999,148.81016432790557,33.36593799494929,6.72385793752258,9.234385972557174,3.8958061025165795
S054,MM,MM_L,2,20.510691801545608,11.813853800683498,18.06662243155801,2.385438480238738,2.4928019153682976,2.3288092347042793
S054,MM,REST,6,52.389481261763194,284.2430208875397,46.28879068350977,5.487429556188069,8.637423428185985,4.59429576943875
S054,MM,MM_L,3,13.770561542537644,8.702810391731209,10.298252471325979,2.0625734096791666,1.7301458030674302,1.5307952446748145
S054,MM,REST,7,159.10967004137953,264.3751680996758,52.536811926042205,5.851821760167736,9.469478696315369,3.957852787332271
S054,MM,MM_R,3,5.072163893329305,21.251638646553694,15.252152528452372,2.206860670969761,2.859411944501047,2.148492445104362
S054,MM,REST,8,105.5381986497718,184.2673163102274,40.51867775101834,4.199879493598701,7.209305040291935,4.265351058593877
S054,MM,MM_L,4,32.16761236013668,18.70083752411096,21.871370525907995,3.1332884776291854,4.040023720323136,3.01303086285625
S054,MM,REST,9,39.54849988106813,159.76313197026352,25.341947133110818,5.756757151124494,7.454159745812545,3.418939209635671
S054,MM,MM_R,4,20.025811690809178,42.79896536419138,12.375654930070853,2.9466375148445674,3.597471942967546,2.6633248527741196
S054,MM,REST,10,122.71927842519014,196.37232505769887,90.22341044795814,5.678906503737342,8.67025572959455,4.552538169000557
S054,MM,MM_R,5,17.311407768863095,32.0186934386699,28.647830685657222,3.4124947559603385,3.6501140677780497,2.5872389793589257
S054,MM,REST,11,208.6251197526567,121.68658651847092,159.50772136734844,6.5125251638889505,5.590773061869954,4.22028199172818
S054,MM,MM_L,5,20.325706921318435,9.269053611547243,20.43941858700121,2.2852383192939483,3.0985589800963735,2.4292474220778297
S054,MM,REST,12,186.53322615818573,133.21451000844635,55.80375747833385,5.92034371127757,6.369637124471639,3.392763449382854
S054,MM,MM_L,6,26.419993224807783,53.17254025010295,41.42785346991535,2.8272203681637014,3.6735884889395676,3.727442397291463
S054,MM,REST,13,65.43582082063995,183.4826797914489,33.53016438159031,7.208819125817456,8.694929646593451,3.312222971362181
S054,MM,MM_R,6,9.744109074136947,52.89387118127531,25.43639792001147,3.234626202320457,2.70232766543237,2.2339944582553284
S054,MM,REST,14,318.5945333249334,227.434412743095,107.31690069337704,11.76495252674568,11.129775086912423,5.217489723518298
S054,MM,MM_L,7,8.379373867687796,9.866643208870395,12.561968912958497,2.905610431005299,2.9996607504993213,2.9124969662819327
S054,MI,REST,0,51.56409699593712,58.18648934617917,18.79911972125878,3.864546788547472,6.562305282184205,2.3515948115958962
S054,MI,MI_R,0,13.458404196081636,36.60014029488453,6.592868940211488,2.850559433802886,3.7029609143988407,1.837515245768832
S054,MI,REST,1,85.4175502835236,69.30472665596164,17.405463401038826,6.175999741258238,4.7652979266585715,2.0261456653172316
S054,MI,MI_L,0,32.33338920048974,14.660092567068784,12.946538584567971,4.190289298122647,2.7180934526918987,2.056985940932735
S054,MI,REST,2,36.75328080188007,82.53913661623113,17.706012220172635,3.3298904890722296,5.1280341942901515,2.260015335662856
S054,MI,MI_R,1,18.292826299404904,53.25366210786338,12.527576085665363,3.061152917099317,4.2646019251224585,2.3359606334497403
S054,MI,REST,3,24.981900694189942,59.703068638649064,8.305497748875766,3.1858590852945228,3.480931778050089,2.4484650823470315
S054,MI,MI_L,1,40.23651847046423,36.04812735639212,10.211007569938918,4.546345676156395,3.8423349880724933,1.781654560060663
S054,MI,REST,4,63.22295082774576,60.91371767546701,27.194861558728515,3.951205670179022,4.911837442622844,2.762870198901815
S054,MI,MI_R,2,18.871822476853215,52.008627798268925,21.024401785300483,2.328003899589869,4.987900407102003,2.016856445660504
S054,MI,REST,5,166.34462588435252,228.62313851537922,34.87396737027085,9.871532908944705,7.042562568175855,7.271002347764452
